Country,City,Category,Producer,Key Products/Specialties,Neighbourhood,Latitude,Longitude,Google Rating,Google Reviews,Instagram Followers,TikTok Followers,Website / IG,Email,Press Mentions,Selection Rationale,Photo URL,Photo Source
SWE,Örebro,Butcher Shop,Örebro neighbourhood butchers,"Pork, poultry and mince for family cooking",Örebro,59.2741,15.2066,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Örebro family protein. Not an Östermalm hall deli.,N/A,N/A
SWE,Gothenburg,Coffee Roastery,Da Matteo,Gothenburg specialty roasting and sourdough bakery (Magasinsgatan),Gothenburg,57.7089,11.9746,N/A,N/A,N/A,N/A,https://damatteo.se/,N/A,Gothenburg's first specialty coffee shop (2007); Nordics Best Roaster 2025,First-store Gothenburg hero: Da Matteo bags versus Gevalia. No live WM store yet.,N/A,N/A
SWE,Gothenburg,Brewery,Stigbergets Bryggeri,Gothenburg craft beer from Majorna / Gamla Varvsgatan,Gothenburg,57.7089,11.9746,N/A,N/A,N/A,N/A,https://stigbergetsbryggeri.se/,N/A,Gothenburg craft brewery,First-store Gothenburg beer versus Spendrups. Pair with Da Matteo; this is not a Stockholm Omnipollo clone.,N/A,N/A
SWE,Gothenburg,Brewery,Beerbliotek,Gothenburg IPA and lager from the Kungssten brewery and taproom,Gothenburg,57.7089,11.9746,N/A,N/A,N/A,N/A,https://beerbliotek.se/,N/A,Gothenburg hantverksbryggeri,Second Gothenburg craft listing for a first store. Keep the set short.,N/A,N/A
SWE,Gothenburg,Seafood Producers,Feskekôrka,West-coast fish from Gothenburg's fish church,Gothenburg,57.7089,11.9746,N/A,N/A,N/A,N/A,N/A,N/A,Gothenburg Feskekôrka,First-store seafood. Gothenburg should own fish the way Malmö owns Öresund catch.,N/A,N/A
SWE,Gothenburg,Local Snacks,Haga cinnamon buns (Café Husaren),"Giant Haga kanelbulle as a grocery fika SKU, not only a café plate",Gothenburg,57.7089,11.9746,N/A,N/A,N/A,N/A,N/A,N/A,Haga / Café Husaren hagabulle,Packaged or same-day Haga buns for a first Gothenburg store — the city pantry SKU versus a generic pastry aisle.,N/A,N/A
SWE,Gothenburg,Fruits & Vegetables,Gothenburg Saluhallen produce,Inner-city market fruit and cooking veg,Gothenburg,57.7089,11.9746,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"First-store produce. Market quality, not a Stockholm Hötorget copy.",N/A,N/A
SWE,Uppsala,Brewery,Uppsala Brygghus,"Unfiltered, unpasteurised Uppsala craft beer",Uppsala,59.8586,17.6389,N/A,N/A,N/A,N/A,https://uppsalabrygghus.se/,N/A,Uppsala microbrewery,First-store Uppsala beer. Slottskällan production moved to Västerås — do not list it as local. No live WM store yet.,N/A,N/A
SWE,Uppsala,Fruits & Vegetables,Uppsala market produce,Uppland fruit and cooking vegetables,Uppsala,59.8586,17.6389,N/A,N/A,N/A,N/A,N/A,N/A,N/A,First-store student-and-family veg. Not a Stockholm coffee wall.,N/A,N/A
SWE,Uppsala,Bakery,Uppsala neighbourhood bakeries,Daily bread and student fika for a university city,Uppsala,59.8586,17.6389,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Student-plus-family bread volume. Leave Da Matteo/Drop depth off a first Uppsala store.,N/A,N/A
SWE,Stockholm,Coffee Roastery,Johan & Nyström,"Stockholm specialty roasting (Tullinge origins, Länna roastery) and retail bags",Söderort,59.2978,18.0510,N/A,N/A,N/A,N/A,https://johanochnystrom.com/,N/A,Stockholm specialty roaster since 2004; Länna plant,South-Stockholm roast-at-home listing versus Gevalia. Drop Coffee stays the Södermalm hero; Pascal stays City.,N/A,N/A
SWE,Stockholm,Delicatessen,Östermalms Saluhall deli stalls,"Cheese, pickles and hall pantry next to the fish and meat counters",Stockholm City,59.3293,18.0686,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Centre deli. Everyday volume still belongs in Söderort.,N/A,N/A
SWE,Stockholm,Delicatessen,Söderhallarna deli,"Medborgarplatsen hall cheese, bread and small-producer pantry",Södermalm,59.3128,18.0752,N/A,N/A,N/A,N/A,N/A,N/A,Söderhallarna food hall,Södermalm deli. In range of City and Söderort.,N/A,N/A
SWE,Stockholm,Fruits & Vegetables,Söderhallarna produce,Södermalm hall fruit and cooking veg,Södermalm,59.3128,18.0752,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Söder produce standard versus Hötorget for the City store.,N/A,N/A
SWE,Stockholm,Brewery,Nynäshamns Ångbryggeri,"South-Stockholm archipelago craft beer, ranged into Söderort",Söderort,59.2978,18.0510,N/A,N/A,N/A,N/A,N/A,N/A,Nynäshamn brewery,South-city beer versus Omnipollo as the north hero. Keep Spendrups off the hyperlocal tab.,N/A,N/A
SWE,Stockholm,Local Snacks,Svenska Kakaobolaget,"Bean-to-bar chocolate from Järna, ranged into south Stockholm",Söderort,59.2978,18.0510,N/A,N/A,N/A,N/A,N/A,N/A,N/A,South-Stockholm chocolate listing versus Marabou (national).,N/A,N/A
SWE,Stockholm,Fruits & Vegetables,Vasastan produce shops,North-of-centre fruit and cooking veg around Pascal's Gävlegatan belt,Vasastan,59.3450,18.0500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Vasastan is in range of Stockholm City. Weeknight veg; Pascal stays the roast.,N/A,N/A
SWE,Stockholm,Bakery,Vasastan neighbourhood bakeries,Daily bread and a short surdeg set,Vasastan,59.3450,18.0500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North-of-centre bread. Hero fika stays Vetekatten.,N/A,N/A
SWE,Stockholm,Fruits & Vegetables,Östermalm produce shops,East-city fruit next to the saluhall,Östermalm,59.3370,18.0890,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Östermalm is in range of City. Hall-quality produce; not a Söderort family set.,N/A,N/A
SWE,Stockholm,Fruits & Vegetables,Nacka produce shops,East-of-city family fruit and cooking veg,Nacka,59.3100,18.1640,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Nacka is in range of Söderort / City. Family veg, not a Södermalm coffee wall.",N/A,N/A
SWE,Stockholm,Fruits & Vegetables,Kungsholmen produce shops,West-of-centre fruit and cooking veg,Kungsholmen,59.3310,18.0410,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kungsholmen is in range of City and Solna. Everyday grocery.,N/A,N/A
SWE,Stockholm,Bakery,Kungsholmen neighbourhood bakeries,Daily bread for west-of-centre families,Kungsholmen,59.3310,18.0410,N/A,N/A,N/A,N/A,N/A,N/A,N/A,West-city bread volume.,N/A,N/A
SWE,Malmö,Distillery,Purity Distillery,"Organic vodka and gin from Ellinge Castle, Eslöv — in range of Malmö",Malmö,55.6050,13.0038,N/A,N/A,N/A,N/A,https://puritydistillery.com/,N/A,Skåne organic distillery at Ellinge,Second Malmö spirits listing next to Spirit of Hven. Ven stays the island whisky story.,N/A,N/A
SWE,Malmö,Coffee Roastery,Love Coffee Roasters,"Lund drum-roastery since 2009, in range of the Malmö store",Lund,55.7047,13.1910,N/A,N/A,N/A,N/A,https://lovecoffee.se/,N/A,Lund micro-roastery since 2009,Lund is in range of Malmö. Third Skåne roast; Solde and Lilla stay the Malmö-city heroes.,N/A,N/A
SWE,Malmö,Delicatessen,Malmö Saluhall deli stalls,"Cheese, pickles and hall pantry",Malmö,55.6050,13.0038,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Öresund deli. Pair with fish.,N/A,N/A
SWE,Malmö,Local Snacks,Skåne mustard and fika pantry,Regional mustard and kanelbulle grocery versus Pågen,Malmö,55.6050,13.0038,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Skåne pantry. St. Jakobs stays the bakery hero.,N/A,N/A
SWE,Malmö,Fruits & Vegetables,Möllevången produce shops,Inner-Malmö fruit and cooking veg around Möllevångstorget,Möllevången,55.5920,13.0100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Möllevången is in range of the Malmö store. Inner-city veg; leave Limhamn as the coastal fish belt.,N/A,N/A
SWE,Malmö,Fruits & Vegetables,Västra Hamnen produce shops,Western-harbour fruit and salad veg,Västra Hamnen,55.6110,12.9790,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Västra Hamnen is in range of Malmö. Harbour-side salad veg plus Öresund fish.,N/A,N/A
SWE,Malmö,Bakery,Limhamn neighbourhood bakeries,Daily bread for west-Malmö families,Limhamn,55.5833,12.9356,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Coastal bread volume. Hero surdeg stays St. Jakobs.,N/A,N/A
SWE,Örebro,Coffee Roastery,Beanaut Coffee Roasters,Örebro light-roast specialty bags (no café — retail bags only),Örebro,59.2741,15.2066,N/A,N/A,N/A,N/A,https://beanautroasters.com/,beanautroasters@gmail.com,Örebro micro-roastery; Swedish Cup Tasters winner,Named Örebro roast versus Gevalia. Do not copy Drop Coffee as the lead.,N/A,N/A
SWE,Örebro,Coffee Roastery,Pennybridge Roasters,Örebro slow-roast specialty; sold via Kaffemästaren on Drottninggatan,Örebro,59.2741,15.2066,N/A,N/A,N/A,N/A,https://pennybridgeroasters.com/,info@pennybridgeroasters.com,Örebro specialty roaster since 2015,Two named Örebro roasts is enough. Keep the set short.,N/A,N/A
SWE,Örebro,Delicatessen,Örebro market deli,Cheese and pantry from the city market,Örebro,59.2741,15.2066,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Närke deli. Pair with Brygghus.,N/A,N/A
SWE,Örebro,Local Snacks,Örebro fika pantry,Kanelbullar and local snacks as grocery,Örebro,59.2741,15.2066,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Family fika. Leave Haga buns to Gothenburg.,N/A,N/A
SWE,Gothenburg,Brewery,Dugges Bryggeri,Landvetter / Gothenburg hop-forward ales since 2005,Gothenburg,57.7089,11.9746,N/A,N/A,N/A,N/A,https://dugges.se/home/,hello@dugges.se,Gothenburg-area craft brewery; Systembolaget listings,Third Gothenburg craft listing for a first store. Keep the beer wall short; Da Matteo stays the coffee hero.,N/A,N/A
SWE,Gothenburg,Brewery,Poppels Bryggeri,"Organic craft beer from Jonsered, with a city brewery on Vikingsgatan",Gothenburg,57.7089,11.9746,N/A,N/A,N/A,N/A,https://poppels.se/,N/A,Swedish Brewery of the Year 2022; Jonsered plant,Gothenburg organic beer. Stigbergets stays the Majorna hero.,N/A,N/A
SWE,Gothenburg,Delicatessen,Gothenburg Saluhallen deli,"West-coast cheese, pickles and hall pantry",Gothenburg,57.7089,11.9746,N/A,N/A,N/A,N/A,N/A,N/A,N/A,First-store deli next to Feskekôrka fish.,N/A,N/A
SWE,Gothenburg,Fruits & Vegetables,Majorna produce shops,West-Gothenburg fruit next to Stigbergets,Majorna,57.6960,11.9260,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Majorna is in range of a first Gothenburg store. West-city veg plus Stigbergets.,N/A,N/A
SWE,Gothenburg,Fruits & Vegetables,Haga produce shops,Inner-city fruit next to the cinnamon-bun belt,Haga,57.6990,11.9520,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Haga is in range of a first Gothenburg store. Fika plus produce; not a Stockholm coffee clone.,N/A,N/A
SWE,Uppsala,Delicatessen,Uppsala market deli,Cheese and student-city pantry,Uppsala,59.8586,17.6389,N/A,N/A,N/A,N/A,N/A,N/A,N/A,First-store deli. Brygghus stays the beer listing.,N/A,N/A
SWE,Uppsala,Local Snacks,Uppsala student snacks,Fika and packaged snacks for a university city,Uppsala,59.8586,17.6389,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Student grocery. Leave Haga buns to Gothenburg.,N/A,N/A
SWE,Uppsala,Butcher Shop,Uppsala neighbourhood butchers,Family meat for a first store,Uppsala,59.8586,17.6389,N/A,N/A,N/A,N/A,N/A,N/A,N/A,First-store protein. Not an Östermalm hall deli.,N/A,N/A
SWE,Stockholm,Fruits & Vegetables,Hammarby produce shops,South-east family fruit around Hammarby Sjöstad,Hammarby,59.3040,18.1030,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Hammarby is in range of Söderort. Family veg, not a Södermalm coffee wall.",N/A,N/A
SWE,Gothenburg,Fruits & Vegetables,Linné produce shops,Linnéstaden fruit and cooking veg,Linné,57.6960,11.9510,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Linné is in range of a first Gothenburg store. Student veg; Haga buns stay the snack.,N/A,N/A
SWE,Stockholm,Bakery,Hammarby neighbourhood bakeries,Daily bread for south-east families,Hammarby,59.3040,18.1030,N/A,N/A,N/A,N/A,N/A,N/A,N/A,South-east bread volume. Hero fika stays Vetekatten.,N/A,N/A
