Country,City,Category,Producer,Key Products/Specialties,Neighbourhood,Latitude,Longitude,Google Rating,Google Reviews,Instagram Followers,TikTok Followers,Website / IG,Email,Press Mentions,Selection Rationale,Photo URL,Photo Source
GRC,Thessaloniki,Fruits & Vegetables,Kalamaria produce shops,Salad veg and fruit for the southeast suburb,Kalamaria,40.5826,22.9503,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Coastal family produce. Not a copy of Stavroupoli's craft-coffee lead.,N/A,N/A
GRC,Chania,Brewery,Charma (Cretan Brewery),"Unfiltered craft beer from Zounaki, Platanias — first Chania microbrewery (2007)",Chania,35.5138,24.0180,N/A,N/A,N/A,N/A,N/A,N/A,Cretan Brewery / Gastronomy Tours Chania,The Chania craft-beer listing versus national lagers. Cans for residents and summer visitors.,N/A,N/A
GRC,Chania,Distillery,Manousakis Winery,Organic Nostos wines from the Chania hills,Chania,35.5138,24.0180,N/A,N/A,N/A,N/A,https://www.manousakiswinery.com/,N/A,Chania boutique winery,"West-Crete wine for the Chania store. Short indigenous set, not a full imported aisle.",N/A,N/A
GRC,Chania,Fruits & Vegetables,Chania Agora produce,"Cretan olive oil, oranges, greens and market veg from the municipal market",Chania,35.5138,24.0180,N/A,N/A,N/A,N/A,N/A,N/A,Chania municipal market,The Agora should set the produce and oil standard for the Chania warehouse.,N/A,N/A
GRC,Chania,Seafood Producers,Chania Agora fish,Day-boat fish from the Chania market,Chania,35.5138,24.0180,N/A,N/A,N/A,N/A,N/A,N/A,Chania municipal market fish counters,West-Crete seafood. Keep cold chain; summer visitor spike.,N/A,N/A
GRC,Chania,Delicatessen,Chania graviera and market cheese,Graviera Kritis and Cretan cheeses from Agora dairies,Chania,35.5138,24.0180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Named Cretan cheese versus industrial FAGE/MEVGAL. Grocery, not a taverna garnish.",N/A,N/A
GRC,Chania,Local Snacks,Chania dakos and barley rusks,Paximadi / dakos rusks for the Cretan pantry,Chania,35.5138,24.0180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Dakos belongs in the dark store as a grocery rusk, not only a taverna salad.",N/A,N/A
GRC,Heraklion,Distillery,Lyrarakis Winery,"Indigenous Cretan wines (Dafni, Plyto, Vidiano) from Alagni, Heraklion",Heraklion,35.3387,25.1443,N/A,N/A,N/A,N/A,https://lyrarakis.com/en/about,N/A,Wines of Crete; family winery since 1966,The Heraklion wine listing. Rare-variety bottles the east-Crete store can own.,N/A,N/A
GRC,Heraklion,Fruits & Vegetables,Heraklion market produce,"Olive oil, greens and island fruit",Heraklion,35.3387,25.1443,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Heraklion produce plus oil. Do not copy Chania Agora as a second identical row.,N/A,N/A
GRC,Heraklion,Seafood Producers,Heraklion fish market,Day-boat fish for the island capital,Heraklion,35.3387,25.1443,N/A,N/A,N/A,N/A,N/A,N/A,N/A,East-Crete seafood for 62 Martyron. Cold chain.,N/A,N/A
GRC,Heraklion,Local Snacks,Heraklion dakos rusks,Barley rusks and Cretan pantry snacks,Heraklion,35.3387,25.1443,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Same dakos habit as Chania, local supply. Grocery rusks for family and visitor baskets.",N/A,N/A
GRC,Patra,Distillery,Tentoura Castro (G.P. Hahalis),Patras tentoura liqueur and traditional distillates since 1939 in the city,Patra,38.2466,21.7346,N/A,N/A,N/A,N/A,http://www.castro-spirits.gr/en/history,info@castro-spirits.gr,Patras reference tentoura; family distillery,The Patras grocery liqueur versus a generic ouzo/Metaxa aisle. This is the city SKU.,N/A,N/A
GRC,Patra,Seafood Producers,Patras port fish,Gulf of Patras and Adriatic-ferry-port fish,Patra,38.2466,21.7346,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Port-city seafood. Pair with tentoura; this is not an Athens coffee store.,N/A,N/A
GRC,Patra,Fruits & Vegetables,Achaia produce,"Roditis-belt fruit, greens and everyday veg",Patra,38.2466,21.7346,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Peloponnese produce for student and family baskets.,N/A,N/A
GRC,Patra,Bakery,Patras neighbourhood bakeries,"Daily bread, koulouri and pies for a student city",Patra,38.2466,21.7346,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Student-plus-family bread volume. Leave sourdough fashion to Athens KORA.,N/A,N/A
GRC,Rhodes,Local Snacks,Areti Honey (Mesanagrenou),"Thyme honey and bee products from Archipolis, Rhodes",Rhodes,36.4349,28.2173,N/A,N/A,N/A,N/A,N/A,N/A,Third-generation Rhodian beekeeping; Expo Trofonia,"First-store Rhodes hero: island honey, not an Athens coffee clone. No live WM store yet.",N/A,N/A
GRC,Rhodes,Local Snacks,Rhodes melekouni,"Sesame-and-honey melekouni, the Dodecanese wedding sweet as grocery",Rhodes,36.4349,28.2173,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Packaged melekouni for a first Rhodes store. Summer gift and pantry SKU.,N/A,N/A
GRC,Rhodes,Seafood Producers,Rhodes day-boat fish,Aegean fish for the island,Rhodes,36.4349,28.2173,N/A,N/A,N/A,N/A,N/A,N/A,N/A,First-store seafood. Summer spike; winter shrinks to residents.,N/A,N/A
GRC,Volos,Distillery,Volos tsipouro,Thessaly tsipouro for the tsipouradika city,Volos,39.3666,22.9507,N/A,N/A,N/A,N/A,N/A,N/A,Volos tsipouradika culture,First-store Volos should own tsipouro versus only national ouzo. No live WM store yet.,N/A,N/A
GRC,Volos,Fruits & Vegetables,Pelion produce,"Mountain greens, fruit and herbs from the Pelion belt",Volos,39.3666,22.9507,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Pelion produce is the Volos ranging story, not an Athens laiki copy.",N/A,N/A
GRC,Volos,Seafood Producers,Volos port fish,Pagasetic Gulf fish,Volos,39.3666,22.9507,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Port seafood for a first Volos store. Pair with tsipouro meze grocery.,N/A,N/A
